연번,시,구,동,관리번호,지번주소,도로명주소,설치일자,카메라대수,위도,경도,데이터기준일자,weight
"1951",경기도 성남시,분당구,정자3동,분당정자3-A-26,정자3동 224-6번지,불곡북로31번길 9,2017-12,"5","37.359150 ","127.123620 ",2025-11-12,0.70
"1952",경기도 성남시,분당구,정자3동,분당정자3-A-27,정자3동 198번지,,2019-09,"4","37.361120 ","127.121850 ",2025-11-12,0.70
"1953",경기도 성남시,분당구,정자3동,분당정자3-A-28,정자3동 254-4번지,,2019-09,"5","37.362120 ","127.116800 ",2025-11-12,0.70
"1954",경기도 성남시,분당구,정자3동,분당정자3-A-29,정자3동 221-3번지,,2019-09,"5","37.359390 ","127.123270 ",2025-11-12,0.70
"1955",경기도 성남시,분당구,정자3동,분당정자3-A-30,정자3동 194번지,,2019-12,"6","37.359970 ","127.114880 ",2025-11-12,0.70
"1956",경기도 성남시,분당구,정자3동,분당정자3-A-31,정자3동 257-2,불정로 174,2020-07,"5","37.359563 ","127.116692 ",2025-11-12,0.70
"1957",경기도 성남시,분당구,정자3동,분당정자3-A-32,정자3동 247-10,불곡로25번길 7,2020-07,"4","37.359774 ","127.126737 ",2025-11-12,0.70
"1958",경기도 성남시,분당구,정자3동,분당정자3-A-33,정자3동 253번지,불곡남로25번길 9,2022-12,"4","37.359906 ","127.109575 ",2025-11-12,0.70
"1959",경기도 성남시,분당구,정자3동,분당정자3-A-34,정자3동 253번지,,2022-12,"2","37.359870 ","127.108530 ",2025-11-12,0.70
"1960",경기도 성남시,분당구,정자3동,분당정자3-A-35,정자3동 217-1,,2022-12,"4","37.354010 ","127.117820 ",2025-11-12,0.70
"1961",경기도 성남시,분당구,정자3동,분당정자3-A-36,정자3동 217-1,불곡남로 16,2020-12,"3","37.353420 ","127.117314 ",2025-11-12,0.70
"1962",경기도 성남시,분당구,정자3동,분당정자3-A-37,정자3동 219-1,내정로 20,2020-12,"5","37.359931 ","127.123141 ",2025-11-12,0.70
"1963",경기도 성남시,분당구,정자3동,분당정자3-A-38,정자3동 237-15,,2021-06,"3","37.358716 ","127.125682 ",2025-11-12,0.70
"1964",경기도 성남시,분당구,정자3동,분당정자3-A-39,정자3동 235-6,불정로179,2021-06,"5","37.357785 ","127.124686 ",2025-11-12,0.70
"1965",경기도 성남시,분당구,정자3동,분당정자3-A-40,정자3동 211,불정공원 4길,2021-12,"4","37.359120 ","127.120470 ",2025-11-12,0.70
"1966",경기도 성남시,분당구,정자3동,분당정자3-A-41,정자3동 218,,2022-06,"4","37.358660 ","127.121910 ",2025-11-12,0.70
"1967",경기도 성남시,분당구,정자3동,분당정자3-A-42,정자3동 228-2,,2022-08,"5","37.358291 ","127.123227 ",2025-11-12,0.70
"1968",경기도 성남시,분당구,정자3동,분당정자3-A-43,정자3동 196,,2023-11,"4","37.360951 ","127.116773 ",2025-11-12,0.70
"1969",경기도 성남시,분당구,정자3동,분당정자3-A-44,정자3동 254-5,불곡북로21번길 13,2023-11,"4","37.361097 ","127.115027 ",2025-11-12,0.70
"1970",경기도 성남시,분당구,정자3동,분당정자3-A-46,정자3동 199,불곡북로21번길 12,2023-08,"4","37.298262 ","127.984688 ",2025-11-12,0.70
"1971",경기도 성남시,분당구,정자3동,분당정자3-A-47,정자3동 255-4,,2023-08,"3","37.362764 ","127.121245 ",2025-11-12,0.70
"1972",경기도 성남시,분당구,정자3동,분당정자3-A-48,정자3동 252,,2023-08,"4","37.359044 ","127.121066 ",2025-11-12,0.70
"1973",경기도 성남시,분당구,정자3동,분당정자3-A-49,정자3동 250-3,,2023-11,"3","37.359222 ","127.127701 ",2025-11-12,0.70
"1974",경기도 성남시,분당구,정자3동,분당정자3-A-50,정자3동 241-1,문정로 140번길,"45383","4","37.360357 ","127.124660 ",2025-11-12,0.70
"1975",경기도 성남시,분당구,정자3동,분당정자3-A-51,정자동 230-20,,2024-10,"5","37.358447 ","127.124808 ",2025-11-12,0.70
"1976",경기도 성남시,분당구,정자3동,분당정자3-A-52,정자3동 244-3,황새울로360번길 43 (서현동),2024-12,"4","37.360148 ","127.125669 ",2025-11-12,0.70
"1977",경기도 성남시,분당구,서현1동,분당서현1-A-1,율동 313-1번지,,"2010","5","37.383714 ","127.150476 ",2025-11-12,0.70
"1978",경기도 성남시,분당구,서현1동,분당서현1-A-2,서현1동 196-3번지,불정로 419 (서현동),"2010","4","37.383339 ","127.135976 ",2025-11-12,0.70
"1979",경기도 성남시,분당구,서현1동,분당서현1-A-3,서현1동 89-6번지,새마을로1번길 3 (서현동),"2010","5","37.381822 ","127.127684 ",2025-11-12,0.70
"1980",경기도 성남시,분당구,서현1동,분당서현1-A-4,율동 323-5번지,,"2010","4","37.382551 ","127.151103 ",2025-11-12,0.70
"1981",경기도 성남시,분당구,서현1동,분당서현1-A-5,서현1동 94-1번지,,"2011","3","37.379138 ","127.131212 ",2025-11-12,0.70
"1982",경기도 성남시,분당구,서현1동,분당서현1-A-6,서현1동 264번지,서현로237번길 7 (서현동),"2012","5","37.384250 ","127.123577 ",2025-11-12,0.70
"1983",경기도 성남시,분당구,서현1동,분당서현1-A-7,서현1동 324번지,안골로 12-4 (서현동),"2013","3","37.379453 ","127.136845 ",2025-11-12,0.70
"1984",경기도 성남시,분당구,서현1동,분당서현1-A-8,서현1동 332번지,,"2013","4","37.377015 ","127.140089 ",2025-11-12,0.70
"1985",경기도 성남시,분당구,서현1동,분당서현1-A-9,서현1동 78-4번지,"안골로 42 (서현동, 서현모닝빌)","2013","3","37.384402 ","127.130484 ",2025-11-12,0.70
"1986",경기도 성남시,분당구,서현1동,분당서현1-A-10,서현1동 92-1번지,중앙공원로31번길 32 (서현동),"2012","3","37.379130 ","127.130230 ",2025-11-12,0.70
"1987",경기도 성남시,분당구,서현1동,분당서현1-A-11,서현1동 87-1번지,문정로 145 (율동),"2012","4","37.381920 ","127.128190 ",2025-11-12,0.70
"1988",경기도 성남시,분당구,서현1동,분당서현1-A-12,서현1동 85-4번지,중앙공원로31번길 32 (서현동),"2013","4","37.385653 ","127.128424 ",2025-11-12,0.70
"1989",경기도 성남시,분당구,서현1동,분당서현1-A-13,서현1동 198-1번지,새마을로165번길 29 (율동),"2013","4","37.384408 ","127.133330 ",2025-11-12,0.70
"1990",경기도 성남시,분당구,서현1동,분당서현1-A-15,율동 323-15번지,,"2014","4","37.382320 ","127.152070 ",2025-11-12,0.70
"1991",경기도 성남시,분당구,서현1동,분당서현1-A-16,서현1동 189번지,중앙공원로 77 (서현동),"2014","3","37.385306 ","127.136864 ",2025-11-12,0.70
"1992",경기도 성남시,분당구,서현1동,분당서현1-A-17,서현1동 89-4번지,서현로 216 (서현동),"2014","4","37.382211 ","127.125809 ",2025-11-12,0.70
"1993",경기도 성남시,분당구,서현1동,분당서현1-A-18,율동 318번지,,"2014","4","37.381050 ","127.151150 ",2025-11-12,0.70
"1994",경기도 성남시,분당구,서현1동,분당서현1-A-19,서현1동 89-4번지,중앙공원로 35 (서현동),"2014","3","37.373320 ","127.141790 ",2025-11-12,0.70
"1995",경기도 성남시,분당구,서현1동,분당서현1-A-20,율동 270-2번지,황새울로 326 (서현동),"2015","3","37.385560 ","127.149880 ",2025-11-12,0.70
"1996",경기도 성남시,분당구,서현1동,분당서현1-A-21,서현1동 240-39번지,중앙공원로 54-1 (서현동),"2016","5","37.382560 ","127.134050 ",2025-11-12,0.70
"1997",경기도 성남시,분당구,서현1동,분당서현1-A-22,서현1동 234번지,중앙공원로32번길 20 (서현동),2017-09,"4","37.383890 ","127.131890 ",2025-11-12,0.70
"1998",경기도 성남시,분당구,서현1동,분당서현1-A-23,서현1동 245-1번지,중앙공원로39번길 12 (서현동),2017-12,"4","37.386250 ","127.126450 ",2025-11-12,0.70
"1999",경기도 성남시,분당구,서현1동,분당서현1-A-24,서현1동 105-10번지,서현로210번길 (서현동),2018-07,"4","37.383060 ","127.139680 ",2025-11-12,0.70
"2000",경기도 성남시,분당구,서현1동,분당서현1-A-25,서현1동 90번지,분당로53번길 (서현동),2018-07,"5","37.380920 ","127.129440 ",2025-11-12,0.70
"2001",경기도 성남시,분당구,서현1동,분당서현1-A-26,서현1동 270-1번지,,2018-07,"4","37.385020 ","127.122300 ",2025-11-12,0.70
"2002",경기도 성남시,분당구,서현1동,분당서현1-A-27,서현1동 96-1번지,문정로144번길 11 (서현동),2019-09,"4","37.381300 ","127.133780 ",2025-11-12,0.70
"2003",경기도 성남시,분당구,서현1동,분당서현1-A-28,서현1동 92-1번지,중앙공원로 53,2019-09,"4","37.378120 ","127.129380 ",2025-11-12,0.70
"2004",경기도 성남시,분당구,서현1동,분당서현1-A-29,서현1동 87-1번지,안골로11번길 11,2019-09,"5","37.382520 ","127.129580 ",2025-11-12,0.70
"2005",경기도 성남시,분당구,서현1동,분당서현1-A-30,서현1동 248번지,,2019-09,"6","37.386420 ","127.125330 ",2025-11-12,0.70
"2006",경기도 성남시,분당구,서현1동,분당서현1-A-31,서현1동 269-7번지,,2019-09,"4","37.383550 ","127.121400 ",2025-11-12,0.70
"2007",경기도 성남시,분당구,서현1동,분당서현1-A-32,서현1동 89-6번지,안골로11번길 21,2019-09,"5","37.382430 ","127.126250 ",2025-11-12,0.70
"2008",경기도 성남시,분당구,서현1동,분당서현1-A-33,율동 332-1번지,,2019-09,"3","37.382800 ","127.152270 ",2025-11-12,0.70
"2009",경기도 성남시,분당구,서현1동,분당서현1-A-34,서현1동 87,분당로 87,2020-07,"5","37.382381 ","127.127121 ",2025-11-12,0.70
"2010",경기도 성남시,분당구,서현1동,분당서현1-A-35,서현1동 209-2,중앙공원로39번길 49,2020-07,"3","37.385309 ","127.133290 ",2025-11-12,0.70
"2011",경기도 성남시,분당구,서현1동,분당서현1-A-36,율동 93,,2020-07,"5","37.384219 ","127.153980 ",2025-11-12,0.70
"2012",경기도 성남시,분당구,서현1동,분당서현1-A-37,서현1동 283-1,문정로 145,2020-07,"5","37.382596 ","127.132165 ",2025-11-12,0.70
"2013",경기도 성남시,분당구,서현1동,분당서현1-A-38,서현2동 207-1,,2021-06,"4","37.386370 ","127.133510 ",2025-11-12,0.70
"2014",경기도 성남시,분당구,서현1동,분당서현1-A-39,서현1동 283-3,,2021-10,"5","37.382190 ","127.121890 ",2025-11-12,0.70
"2015",경기도 성남시,분당구,서현1동,분당서현1-A-40,서현1동 91-1,서현로180번길 20,2021-10,"5","37.380860 ","127.123340 ",2025-11-12,0.70
"2016",경기도 성남시,분당구,서현1동,분당서현1-A-41,서현1동 88,,2021-12,"4","37.383810 ","127.124230 ",2025-11-12,0.70
"2017",경기도 성남시,분당구,서현1동,분당서현1-A-42,율동 348번지,,2021-12,"6","37.382470 ","127.150360 ",2025-11-12,0.70
"2018",경기도 성남시,분당구,서현1동,분당서현1-A-43,율동 412번지(번지점프장),,2021-12,"4","37.377690 ","127.148640 ",2025-11-12,0.70
"2019",경기도 성남시,분당구,서현1동,분당서현1-A-44,율동 412번지(책테마파크),서현로 200,2021-12,"5","37.378750 ","127.147950 ",2025-11-12,0.70
"2020",경기도 성남시,분당구,서현1동,분당서현1-A-45,서현1동 264,,2022-04,"3","37.384274 ","127.124246 ",2025-11-12,0.70
"2021",경기도 성남시,분당구,서현1동,분당서현1-A-46,서현1동 255-2,,2022-08,"4","37.388238 ","127.120664 ",2025-11-12,0.70
"2022",경기도 성남시,분당구,서현1동,분당서현1-A-47,서현1동 290-3,,2022-10,"5","37.385642 ","127.117428 ",2025-11-12,0.70
"2023",경기도 성남시,분당구,서현1동,분당서현1-A-48,서현1동 290-3,,2022-10,"5","37.386381 ","127.116983 ",2025-11-12,0.70
"2024",경기도 성남시,분당구,서현1동,분당서현1-A-49,서현1동 290-1,,2022-10,"4","37.375336 ","127.131087 ",2025-11-12,0.70
"2025",경기도 성남시,분당구,서현1동,분당서현1-A-50,서현1동 245-5,,2022-12,"5","37.387343 ","127.124496 ",2025-11-12,0.70
"2026",경기도 성남시,분당구,서현1동,분당서현1-A-51,율동 119-2,,2023-08,"3","37.384433 ","127.151902 ",2025-11-12,0.70
"2027",경기도 성남시,분당구,서현1동,분당서현1-A-52,서현1동 78-4,,2023-08,"5","37.384562 ","127.130353 ",2025-11-12,0.70
"2028",경기도 성남시,분당구,서현1동,분당서현1-A-53,서현1동 264,,2023-08,"4","37.384557 ","127.124041 ",2025-11-12,0.70
"2029",경기도 성남시,분당구,서현1동,분당서현1-A-54,서현1동 89-6,안골로 43,2023-08,"3","37.381893 ","127.126744 ",2025-11-12,0.70
"2030",경기도 성남시,분당구,서현1동,분당서현1-A-55,서현1동 288-1,,2024-05,"3","37.435570 ","127.179862 ",2025-11-12,0.70
"2031",경기도 성남시,분당구,서현1동,분당서현1-A-56,서현1동 288-1,,2024-05,"3","37.439265 ","127.159438 ",2025-11-12,0.70
"2032",경기도 성남시,분당구,서현1동,분당서현1-A-57,서현1동 288-1,황새울로359번길 11,2024-05,"3","37.442048 ","127.164978 ",2025-11-12,0.70
"2033",경기도 성남시,분당구,서현1동,분당서현1-A-58,서현동 185,,2024-10,"4","37.384705 ","127.133836 ",2025-11-12,0.70
"2034",경기도 성남시,분당구,서현1동,분당서현1-A-59,서현1동 91-1,서현로 371번길,2024-10,"4","37.378346 ","127.125910 ",2025-11-12,0.70
"2035",경기도 성남시,분당구,서현1동,분당서현1-A-60,서현1동 188-2,불정로 432 (서현동),2024-12,"3","37.385708 ","127.136168 ",2025-11-12,0.70
"2036",경기도 성남시,분당구,서현1동,분당서현1-A-61,서현1동 285,,2024-12,"5","37.384255 ","127.130045 ",2025-11-12,0.70
"2037",경기도 성남시,분당구,서현1동,분당서현1-D-3,서현1동 264 공항버스 정류장,,2006-08,"2","37.384300 ","127.124540 ",2025-11-12,0.70
"2038",경기도 성남시,분당구,서현1동,분당서현1-D-4,서현1동 254-1,서현로393번길 8 (서현동),2023-08,"5","37.388345 ","127.123090 ",2025-11-12,0.70
"2039",경기도 성남시,분당구,서현2동,분당서현2-A-1,서현2동 317-1번지,돌마로476번길 30 (서현동),"2010","3","37.373433 ","127.139244 ",2025-11-12,0.70
"2040",경기도 성남시,분당구,서현2동,분당서현2-A-2,서현2동 343-4번지,불정로406번길 17 (서현동),"2010","5","37.377018 ","127.139278 ",2025-11-12,0.70
"2041",경기도 성남시,분당구,서현2동,분당서현2-A-3,서현2동 338-1번지,,"2010","4","37.377294 ","127.141090 ",2025-11-12,0.70
"2042",경기도 성남시,분당구,서현2동,분당서현2-A-4,서현2동 302번지,서현로357번길 8 (서현동),"2010","5","37.375222 ","127.134508 ",2025-11-12,0.70
"2043",경기도 성남시,분당구,서현2동,분당서현2-A-5,서현2동 309번지,불정로426번길 5 (서현동),"2010","5","37.371071 ","127.136006 ",2025-11-12,0.70
"2044",경기도 성남시,분당구,서현2동,분당서현2-A-6,서현2동 340-19번지,불정로420번길 19 (서현동),"2012","4","37.375998 ","127.141380 ",2025-11-12,0.70
"2045",경기도 성남시,분당구,서현2동,분당서현2-A-7,서현2동 303번지,서현로371번길 13 (서현동),"2013","3","37.375053 ","127.135129 ",2025-11-12,0.70
"2046",경기도 성남시,분당구,서현2동,분당서현2-A-8,서현2동 319번지,,"2013","4","37.374579 ","127.138632 ",2025-11-12,0.70
"2047",경기도 성남시,분당구,서현2동,분당서현2-A-9,서현2동 308번지,,"2012","5","37.371490 ","127.136960 ",2025-11-12,0.70
"2048",경기도 성남시,분당구,서현2동,분당서현2-A-10,서현2동 329-1번지,,"2013","5","37.378185 ","127.138596 ",2025-11-12,0.70
"2049",경기도 성남시,분당구,서현2동,분당서현2-A-11,서현2동 336-5번지,,"2013","5","37.376637 ","127.140898 ",2025-11-12,0.70
"2050",경기도 성남시,분당구,서현2동,분당서현2-A-12,서현2동 340-5번지,,"2013","5","37.375281 ","127.141713 ",2025-11-12,0.70
"2051",경기도 성남시,분당구,서현2동,분당서현2-A-13,서현2동 330-7번지,서현로411번길 7 (서현동),"2014","3","37.377711 ","127.140271 ",2025-11-12,0.70
"2052",경기도 성남시,분당구,서현2동,분당서현2-A-14,서현2동 294번지,불정로 438 (서현동),"2014","4","37.376067 ","127.135049 ",2025-11-12,0.70
"2053",경기도 성남시,분당구,서현2동,분당서현2-A-15,서현2동 314-1번지,"불정로386번길 10 (서현동, 효자촌미래타운아파트)","2014","3","37.372240 ","127.140720 ",2025-11-12,0.70
"2054",경기도 성남시,분당구,서현2동,분당서현2-A-16,서현2동 346-11번지,돌마로486번길 23 (서현동),"2015","3","37.372800 ","127.140350 ",2025-11-12,0.70
"2055",경기도 성남시,분당구,서현2동,분당서현2-A-17,서현2동 343-3번지,불정로 386,"2015","2","37.378190 ","127.137476 ",2025-11-12,0.70
"2056",경기도 성남시,분당구,서현2동,분당서현2-A-18,서현2동 343-2번지,서현로357번길 21 (서현동),2017-09,"5","37.378760 ","127.137290 ",2025-11-12,0.70
"2057",경기도 성남시,분당구,서현2동,분당서현2-A-19,서현2동 340-11번지,,2017-12,"3","37.375380 ","127.142530 ",2025-11-12,0.70
"2058",경기도 성남시,분당구,서현2동,분당서현2-A-20,서현2동 339-10번지,,2018-07,"4","37.377810 ","127.141760 ",2025-11-12,0.70
"2059",경기도 성남시,분당구,서현2동,분당서현2-A-21,서현2동 307번지,돌마로522번길 1,2018-07,"4","37.373370 ","127.137000 ",2025-11-12,0.70
"2060",경기도 성남시,분당구,서현2동,분당서현2-A-22,서현2동 293번지,돌마로486번길 23,2018-07,"4","37.375830 ","127.135650 ",2025-11-12,0.70
"2061",경기도 성남시,분당구,서현2동,분당서현2-A-23,서현2동 317-1번지,,2019-09,"5","37.373220 ","127.139330 ",2025-11-12,0.70
"2062",경기도 성남시,분당구,서현2동,분당서현2-A-24,서현2동 330-6번지,불정로420,2019-09,"5","37.377480 ","127.139970 ",2025-11-12,0.70
"2063",경기도 성남시,분당구,서현2동,분당서현2-A-25,서현2동 346-4번지,,2019-09,"5","37.377920 ","127.137140 ",2025-11-12,0.70
